run_id,sequence
21006,AAABBB
21007,ABABBB
21008,BABAAA
21009,BBBAAB
21010,AABBAA
21011,BBAAAA
21012,ABBAAA
21013,BBBABB
21014,BABABB
21015,BBAABB
21016,BBBAAB
21017,ABBAAA
21018,BAABBB
21019,BBAABA
21020,BABBAA
21021,BAABBA
21022,ABBBBA
21023,ABBBAB
21024,BABBBA
21025,BAABBA
21026,BABAAB
21027,BBBAAA
21028,BBAAAA
21029,ABAABA
21030,ABAABA
21031,BAAABB
21032,BBBBBA
21033,ABBBBA
21034,AABABB
21035,ABBBAB
21036,AABBBB
21037,BAABAB
21038,AAAAAB
21039,ABBBAA
21040,BAAABB
21041,BAABBA
21042,BAAABA
21043,AABBBA
21044,BAAAAA
21045,BBBABB
21046,BBABBA
21047,ABBBBA
21048,AAAABA
21049,BABAAA
21050,AAAABA
21051,ABAAAA
21052,BBABAA
21053,ABBABB
21054,ABABBA
21055,AABAAB
21056,BABAAA
21057,BABAAB
21058,BBBBAB
21059,BABBAA
21060,AAABAB
21061,BBBAAB
21062,AAAABA
21063,BABBBB
21064,BBAABA
21065,AABBAB
21066,ABBABA
21067,AAABAA
21068,AABBAA
21069,BBAABB
21070,ABBBBB
21071,ABBBAA
21072,ABBBBB
21073,BBAABA
21074,AAABAA
21075,AAABAB
21076,BBABBA
21077,BABABA
21078,BABBBB
21079,BBAABA
21080,BBBBBA
21081,AABAAB
21082,BAAABB
21083,ABBAAB
21084,BBBABA
21085,BAABAA
21086,BBABBA
21087,AAABBA
21088,AAAAAA
21089,BBBABB
21090,ABBABB
21091,ABBBBA
21092,BBBABB
21093,ABBABA
21094,BAAABA
21095,ABABBB
21096,AAAAAB
21097,ABABBB
21098,ABBBBA
21099,BBBAAB
21100,ABABBA
21101,ABABAB
21102,ABAABA
21103,AAABBA
21104,BABABB
21105,BBABBA
21106,BABBAB
21107,AABAAA
21108,BABBAB
21109,AAABAA
21110,BAAAAA
21111,AABBBA
21112,ABAABB
21113,AABABB
21114,BAAAAB
21115,BBABAB
21116,ABABAB
21117,BBBBAA
21118,BAAABB
21119,BBAABB
21120,BBBAAB
21121,BBABAA
21122,BABABB
21123,AAABAA
21124,AABABA
21125,BBBAAB
21126,AABAAB
21127,BAAABB
21128,ABABAB
21129,ABAAAA
21130,AAABAB
21131,BAAAAB
21132,BBBABB
21133,BABABA
21134,BBAABB
21135,BABBBB
21136,AAABBB
21137,AABAAB
21138,BBABAA
21139,AAABBB
21140,ABBBAA
21141,AABAAA
21142,BABABB
21143,BBBAAB
21144,ABBABA
21145,BBBBAA
21146,BABBAB
21147,BABAAA
21148,AAABBB
21149,AAABAA
21150,ABAAAA
21151,ABAAAB
21152,ABBABB
21153,BABABA
21154,BBBABB
21155,BBAAAB
21156,BABBAA
21157,BABABB
21158,BBBAAB
21159,ABABBA
21160,ABBBBB
21161,AAABBA
21162,ABBABB
21163,BABAAB
21164,AABAAB
21165,BBBBAA
21166,AABBAB
21167,BAAABB
21168,BABAAA
21169,BBBBBB
21170,BAAAAB
21171,BABBBA
21172,ABABAB
21173,BBBBAB
21174,ABBBBB
21175,BABBAB
21176,BAABAA
21177,BBBABB
21178,ABAAAA
21179,ABBABB
21180,BBBAAB
21181,BBAAAB
21182,BBABAA
21183,BBABAA
21184,ABABBA
21185,AABABA
21186,ABABAA
21187,AABABA
21188,ABAABB
21189,BBBBBB
21190,BAABBA
21191,ABAAAA
21192,AABBBB
21193,BABAAB
21194,BABBBB
21195,ABABAB
21196,BBABAA
21197,BABBAA
21198,BAAAAA
21199,ABBBBB
21200,ABABAA
21201,AAABBA
21202,AAAABB
21203,ABBAAA
21204,AAAAAA
21205,ABAAAB
21206,ABBBAA
21207,ABBBBA
21208,AABBBA
21209,BABAAA
21210,ABAAAA
21211,AABAAA
21212,BAABBB
21213,BBBABB
21214,ABAABB
21215,BBBBAA
21216,AABBBB
21217,AAAAAA
21218,ABBAAB
21219,AAAABA
21220,ABAABA
21221,BABBBB
21222,BAABAB
21223,ABBAAA
21224,ABABBA
21225,ABBAAB
21226,AABAAB
21227,ABAABA
21228,AABAAA
21229,BBAAAB
21230,AAAAAA
21231,AAABBB
21232,ABABBB
21233,ABBBBA
21234,AABBBA
21235,AAAABA
21236,AAAAAB
21237,BBBBAB
21238,BAABAB
21239,AAABBA
21240,AABABB
21241,BAAAAB
21242,BAAABA
21243,BAABAB
21244,BBBBAB
21245,BBBBAB
21246,BABBBB
21247,BABABA
21248,BABBAB
21249,BABBBA
21250,ABABBA
21251,ABAABA
21252,AABBAA
21253,ABBBAB
21254,ABBAAA
21255,AABBAB
21256,BBAABB
21257,ABBAAA
21258,BABAAA
21259,ABBBAA
21260,BAABBA
21261,AAAAAB
21262,ABABAB
21263,BBBBBA
21264,AAAAAB
21265,ABABBB
21266,AABBBB
21267,ABBBAA
21268,BAAAAB
21269,ABAAAA
21270,ABBBBA
21271,BAABBA
21272,BBBAAA
21273,BBBABA
21274,AABBBA
21275,BABBAA
21276,ABABBA
21277,AABABB
21278,BBABAA
21279,ABBBBA
21280,BAAAAA
21281,ABABBB
21282,AAABBA
21283,ABABAB
21284,AABBBA
21285,ABAABA
21286,BAAAAA
21287,AAAABB
21288,BAAAAB
21289,BBBBBB
21290,BABBAB
21291,ABBABB
21292,BABBAB
21293,BBAABA
21294,BBBAAB
21295,BBAAAA
21296,BABABA
21297,AABBAA
21298,BBAABB
21299,BABABA
21300,AAABAA
21301,ABABAA
21302,ABAABA
21303,BBAABA
21304,BBBBBA
21305,BAABAB
21306,BBBAAB
21307,BABBBB
21308,BBBAAA
21309,AABBAA
21310,BAABAB
21311,BABABB
21312,AAAABB
21313,AABBAB
21314,BBBABA
21315,BABBBB
21316,BABABA
21317,AABBBA
21318,BBABAA
21319,BAAAAA
21320,ABABAA
21321,BABABA
21322,AAABBA
21323,ABAABB
21324,BBBBBB
21325,BBBABB
21326,ABAAAA
21327,ABBABB
21328,ABAAAA
21329,BAABAA
21330,ABBABB
21331,BABBAB
21332,AABBAB
21333,BABBAA
21334,BBBBAA
21335,ABBAAA
21336,BAABBB
21337,ABBAAB
21338,BABAAA
21339,ABBBBA
21340,BAAABB
21341,AAABAA
21342,AABABA
21343,BAAAAA
21344,BABABB
21345,AAABAA
21346,AAAABB
21347,BABAAA
21348,BAAABB
21349,AAABBA
21350,ABABBB
21351,AABBAB
21352,ABABAB
21353,BABAAA
21354,BBABBB
21355,ABAAAA
21356,BABAAA
21357,BBBAAA
21358,BAAABA
21359,ABABBB
21360,BBAAAB
21361,BABBAA
21362,BAAAAA
21363,BABABB
21364,BBBAAB
21365,BAABBA
21366,BBABAB
21367,BABBAB
21368,ABABBB
21369,ABAAAA
21370,AABAAA
21371,ABBAAA
21372,ABAAAB
21373,AAAABB
21374,BBBAAA
21375,BAAABB
21376,BAAABB
21377,AABBBB
21378,ABABAA
21379,BABBAB
21380,BAAABB
21381,BBABAB
21382,BAABAA
21383,BAABBB
21384,AABBAA
21385,BBBBAB
21386,BBBAAB
21387,BBBBBB
21388,ABBAAA
21389,ABAABB
21390,BBAABB
21391,ABBBAB
21392,BBBBBB
21393,AABBBA
21394,AABBAB
21395,BBBABB
21396,AABBAA
21397,ABABBA
21398,ABABBB
21399,AABABA
21400,BAABBA
21401,ABBBAB
21402,BAABBB
21403,BAAAAB
21404,ABABBA
21405,BAAAAB
21406,BBABAB
21407,AABBBA
21408,AAABBB
21409,AABBAA
21410,BABAAB
21411,ABAAAB
21412,BBAAAB
21413,BABBAA
21414,ABBBAB
21415,ABBBAA
21416,BBBBBA
21417,AABBAA
21418,BBABAA
21419,ABABBA
21420,BBBBBA
21421,AAABBA
21422,BBBBBB
21423,BBABBA
21424,AAAABB
21425,AAAABA
21426,AABABB
21427,BABBBA
21428,AAABAB
21429,BAABAB
21430,AAAABA
21431,BBABBB
21432,BBAAAA
21433,BBAABB
21434,BAAABB
21435,ABABBB
21436,ABBBAA
21437,AAABAB
21438,AAABAA
21439,ABBAAA
21440,BABBBB
21441,BABABB
21442,BAABAA
21443,ABBABA
21444,AAAAAA
21445,AAAAAB
21446,AAABAB
21447,ABAABA
21448,AABAAA
21449,BAABAA
21450,ABBAAB
21451,ABBAAA
21452,BAAABA
21453,BBABAB
21454,AABABA
21455,AAABAA
21456,BABBBA
21457,BAABBA
21458,BABAAA
21459,AABBAA
21460,BAAAAB
21461,BBAAAA
21462,ABABBA
21463,BBBBAB
21464,AABBAB
21465,AABBBB
21466,BBABBB
21467,BABBBB
21468,BBBABA
21469,ABAABA
21470,AABBAB
21471,BAAABA
21472,AAAABB
21473,BAAAAB
21474,BABABA
21475,AAABAA
21476,AABBBA
21477,BABBBA
21478,BBBABA
21479,BBAAAA
21480,ABAABB
21481,BBABAB
21482,ABBAAA
21483,BBBBBA
21484,AABBAB
21485,ABBAAB
21486,BBBAAB
21487,ABBAAB
21488,AABAAA
21489,BABBAA
21490,AABBBB
21491,AABBAB
21492,BAABAA
21493,BBAAAA
21494,BABABA
21495,ABABAB
21496,BBBAAB
21497,BABBAA
21498,AABBBA
21499,BBAAAB
21500,BABABB
21501,AABBBA
21502,BBBBAB
21503,ABBBBB
21504,ABABBA
21505,ABABAB
21506,BBBBBB
21507,BBBBBA
21508,ABBBBA
21509,BABABB
21510,ABBBBA
21511,BABABB
21512,AAABAA
21513,BBABBB
21514,BBBBAA
21515,AAABBA
21516,BAABAA
21517,BAAAAB
21518,BBBABB
21519,AABBAB
21520,AABBAA
21521,BABBBB
21522,BAAABB
21523,ABABAB
21524,BAABBB
21525,AAABAA
21526,BBBAAB
21527,ABAAAB
21528,BBBBBA
21529,BBBBAB
21530,BABBAB
21531,AABBBA
21532,ABABBB
21533,ABABBB
21534,AAABBA
21535,AAABBA
21536,BBABAB
21537,AABBBB
21538,BABABA
21539,AABBAB
21540,BABBBB
21541,ABBBBA
21542,BBBABA
21543,AABBAB
21544,AAAABA
21545,AAABAA
21546,BBAABA
21547,AABAAA
21548,AABBBA
21549,BABAAA
21550,BABBAA
21551,BBBABA
21552,AABAAB
21553,BABABB
21554,ABABAB
21555,AABABA
21556,ABBAAA
21557,AAABAB
21558,BBAABB
21559,ABAABA
21560,BBBBAB
21561,BBABAB
21562,AABABA
21563,AAAABB
21564,ABAABA
21565,BBABBA
21566,BBBBAA
21567,ABAAAB
21568,ABBABA
21569,AAAABA
21570,ABBBAA
21571,BAABAA
21572,AAABBB
21573,AAAABB
21574,BABBBA
21575,ABABBA
21576,BAABBB
21577,BBABBB
21578,BBBBBB
21579,ABBBBB
21580,AABBAB
21581,AABABB
21582,AAAAAA
21583,AAABBA
21584,ABBBBB
21585,BBAABB
21586,AABABA
21587,BAABAB
21588,BBAAAB
21589,ABBBBB
21590,BAABBA
21591,BBABBB
21592,ABABBA
21593,ABBABA
21594,ABABAA
21595,BAABAB
21596,ABBBAA
21597,BAAABA
21598,BAAAAA
21599,BABBAB
21600,AABBAB
21601,BBAAAA
21602,AAAAAB
21603,ABAABA
21604,BABBBB
21605,AABBAA
21606,ABBAAA
21607,ABAABB
21608,AAABBA
21609,ABBAAB
21610,BBABAB
21611,AABABA
21612,AAAAAB
21613,AAABBA
21614,AAAAAA
21615,ABBBAA
21616,ABAAAB
21617,BABAAB
21618,BABBAB
21619,ABABAB
21620,BBAABA
21621,AAAABA
21622,AABABB
21623,BBBBAB
21624,BBBBAB
21625,ABABBB
21626,BBAABA
21627,ABBABB
21628,BBABBB
21629,AABAAB
21630,BBBBBA
21631,BBABBB
21632,AAABBB
21633,BAABBA
21634,BBAABA
21635,BBBAAB
21636,BBABAA
21637,BBAABB
21638,BBABAA
21639,BABBBA
21640,ABBABB
21641,BAABAA
21642,ABAAAA
21643,ABABAB
21644,BAABBB
21645,AABABB
21646,BAABBA
21647,ABBAAA
21648,ABBBBB
21649,BBABBA
21650,ABBBAA
21651,BAABBB
21652,AABABA
21653,BBAABB
21654,AAABAA
21655,ABBAAA
21656,BABBBA
21657,ABBBAA
21658,ABBABA
21659,AABBAA
21660,BABABA
21661,AAAAAA
21662,BBAABB
21663,AABBBB
21664,ABABBB
21665,BABBBB
21666,ABABBB
21667,ABAAAA
21668,BBAABA
21669,BABABA
21670,ABABAA
21671,BBBBBA
21672,BBBABB
21673,BABBAB
21674,AABAAA
21675,BAAABA
21676,BABABA
21677,BABABA
21678,BAAAAA
21679,BAAAAA
21680,AABABB
21681,BBBABA
21682,ABABAA
21683,BAABAB
21684,BAABAA
21685,ABBAAA
21686,ABBBAB
21687,BBAAAB
21688,ABAABA
21689,BAABAB
21690,AAAAAA
21691,BBBBBB
21692,AABBBA
21693,ABABAB
21694,AAABBB
21695,BBBAAA
21696,ABBBAB
21697,ABABBA
21698,BBBBBA
21699,ABBAAA
21700,AAABAB
21701,BAABAB
21702,AAAAAB
21703,AAAABA
21704,AABBAA
21705,ABAABA
21706,ABAABB
21707,BBBAAB
21708,ABBABB
21709,BABBBB
21710,AABABA
21711,BBBBBA
21712,ABAABB
21713,BAABBA
21714,AAAAAA
21715,BABAAB
21716,BBAABB
21717,ABBBAA
21718,AABAAB
21719,BAAABA
21720,AABABB
21721,ABAAAB
21722,BBAABB
21723,BABAAA
21724,BABAAA
21725,AAAAAB
21726,BAAABB
21727,BABAAB
21728,ABABBB
21729,BAABAB
21730,AAABBA
21731,BBBABA
21732,BAAAAA
21733,AAAAAB
21734,AABABA
21735,BBAAAA
21736,ABBBAB
21737,BABABB
21738,BBBBBA
21739,ABBABA
21740,ABABBA
21741,AABBAB
21742,ABABBA
21743,BABBAB
21744,ABBABB
21745,AAABAA
21746,ABAABA
21747,ABABAB
21748,ABBBBA
21749,AABBAA
21750,ABBBAB
21751,AAABAA
21752,BBBBBB
21753,ABBBBA
21754,BBBABA
21755,AAAABA
21756,ABAABB
21757,BAAAAB
21758,AABAAB
21759,ABABAA
21760,AAABAB
21761,AABBAB
21762,BABBAB
21763,BABAAB
21764,ABBAAA
21765,BBBABA
21766,BBABBA
21767,BBBABB
21768,BABABB
21769,ABABAB
21770,BBAABA
21771,BABBBA
21772,BBBBAB
21773,ABBBBB
21774,AAABBB
21775,ABAAAB
21776,BBBBBA
21777,BABBAA
21778,AAAAAA
21779,BAAAAB
21780,BABBAA
21781,BAAABA
21782,ABBBBB
21783,BBAAAA
21784,AABBBA
21785,AAABAB
21786,BBAAAB
21787,AAAAAB
21788,AAABAA
21789,AAABBA
21790,AABABA
21791,AABBAB
21792,AAABAB
21793,AABBBB
21794,ABBAAB
21795,ABBAAB
21796,BBAABA
21797,ABAABA
21798,ABBABA
21799,BABBBB
21800,BAABBA
21801,BAAABB
21802,BBBABB
21803,BBABBA
21804,BAABBB
21805,BBBBAA
21806,BBBBBA
21807,AAAAAB
21808,BBBBAA
21809,ABABBB
21810,ABABBA
21811,ABBBAA
21812,BABAAA
21813,BABABA
21814,BBBBAB
21815,AAAABB
21816,BBAAAA
21817,BBAAAB
21818,BAAAAB
21819,AABABB
21820,BBABAA
21821,AABABA
21822,BBBBAA
21823,ABABBB
21824,ABAABA
21825,BBBBAB
21826,AABAAB
21827,BAABAA
21828,BABBBB
21829,BBBABB
21830,BAAABB
21831,BBAAAA
21832,BBABBA
21833,ABABBB
21834,ABABAB
21835,BAABBB
21836,ABABAB
21837,ABABAB
21838,BBAAAB
21839,AAABAA
21840,ABABAB
21841,BBABAA
21842,ABBBAB
21843,BAAABA
21844,AABBBB
21845,BABBAB
21846,BBABBB
21847,AAAABB
21848,AABABA
21849,AAABAA
21850,ABABBA
21851,AAABBB
21852,BBABBB
21853,ABABBB
21854,BAABBA
21855,AABABB
21856,BABAAB
21857,ABBBAB
21858,BBABBB
21859,AAABBA
21860,AABAAA
21861,AAAAAA
21862,BAAAAA
21863,ABBBBA
21864,BABBBA
21865,AABBAA
21866,ABBBBA
21867,AAAABA
21868,BABBBA
21869,AAAAAA
21870,AABAAA
21871,AABBBB
21872,BABABA
21873,BBBAAB
21874,AAABAA
21875,BBBBBA
21876,AAABAB
21877,AAAABB
21878,BABBAB
21879,AAABAA
21880,AABBAB
21881,BBABAB
21882,BBBBBA
21883,BABABB
21884,AAABBB
21885,BAAABA
21886,ABABBA
21887,BABBAB
21888,BABAAB
21889,BBABBB
21890,BAAABB
21891,ABBABA
21892,ABAAAA
21893,ABBBAB
21894,AAAAAA
21895,ABABAB
21896,BAAAAB
21897,ABABAA
21898,AAABAB
21899,BBAABA
21900,BBAABB
21901,BBABBB
21902,BAABAB
21903,BBAABB
21904,BABBAA
21905,ABABAB
21906,ABAABA
21907,AAABAA
21908,BBBBBB
21909,BBBABB
21910,ABABBB
21911,AABAAA
21912,ABBBAB
21913,BAAABA
21914,AAAAAB
21915,AAABBA
21916,BBBABB
21917,AAABBA
21918,BAAABB
21919,ABABBA
21920,BABBAB
21921,BAAABB
21922,BABAAA
21923,BBBAAA
21924,BABAAB
21925,BABABB
21926,ABAABB
21927,BAAAAA
21928,BAAABA
21929,AABABB
21930,BAABBA
21931,BBBAAA
21932,BBABAB
21933,ABBAAA
21934,BBAABA
21935,BABBAB
21936,BABBAA
21937,BABBBB
21938,BABBAA
21939,BAABBA
21940,BABAAB
21941,ABBBBA
21942,BAABBB
21943,BBBAAA
21944,BAABBB
21945,ABABAB
21946,AAAABB
21947,BABABB
21948,AAABAB
21949,BAABBB
21950,BABABB
21951,BAABBA
21952,ABABBA
21953,BBAAAA
21954,BBABBA
21955,ABBBAB
21956,AABABA
21957,ABABBA
21958,BBABBB
21959,AABABA
21960,BABBBB
21961,BBBABB
21962,ABBBBA
21963,AABABB
21964,BBBAAB
21965,BBBBAB
21966,AABBBA
21967,ABABAB
21968,BABABA
21969,BBBAAA
21970,BAABBA
21971,ABABBA
21972,AAABBA
21973,BBABBA
21974,BAAAAB
21975,AAABAB
21976,BAABBB
21977,ABABAB
21978,ABBABB
21979,AABBAA
21980,BBAABA
21981,BABABA
21982,BBBBAA
21983,BAABAA
21984,BBBAAB
21985,BAABBA
21986,ABABBB
21987,BABABB
21988,BBABBA
21989,BBAABB
21990,AABBAB
21991,AABBBA
21992,BBBAAA
21993,BAABBB
21994,ABAABA
21995,ABAABA
21996,BBAABB
21997,BBBBBB
21998,BAABBB
21999,BABABA
22000,ABABBA
22001,BBBAAB
22002,BBABBA
22003,BAABBB
22004,AAAABA
22005,ABBABA
22006,AAABAB
22007,AAAABA
22008,BABABB
22009,BBBAAB
22010,BAAABB
22011,BBBBAA
22012,AABAAB
22013,BAAAAA
22014,ABABAB
22015,BBABBA
22016,BBABBB
22017,BABBBB
22018,AABAAB
22019,BBABBA
22020,BABBBB
22021,BBBAAB
22022,ABAAAA
22023,BBABAB
22024,AABBBA
22025,AAABAA
22026,BBBBAB
22027,BABBAA
22028,BBAABB
22029,AAABBB
22030,BABBAB
22031,BAAAAA
22032,AAABBB
22033,BBBBAA
22034,BABABB
22035,AABBBB
22036,BABABA
22037,BBABBA
22038,ABBBBB
22039,ABAAAB
22040,BABBAB
22041,ABABAA
22042,BBBBAB
22043,AABBBB
22044,ABBBBA
22045,BABBAB
22046,BBABBA
22047,BABBAA
22048,AABBBA
22049,BABAAB
22050,BBBABA
22051,AAABAB
22052,ABBAAA
22053,BBBABB
22054,ABABAA
22055,AAAABB
22056,ABBABB
22057,BBBABB
22058,ABBBBB
22059,BBBBBA
22060,AAAABB
22061,BABBBA
22062,AABBAB
22063,ABBBBB
22064,AAAABA
22065,BBAAAA
22066,ABBABB
22067,BBAABB
22068,ABBAAB
22069,BBABAA
22070,BBABBA
22071,ABBBBB
22072,ABABAA
22073,BBBBAA
22074,ABBBBB
22075,AABBBB
22076,ABABBA
22077,ABBBBA
22078,ABBABB
22079,BBABBB
22080,BAAAAB
22081,BABAAA
22082,BAAAAA
22083,BAAAAB
22084,ABBABA
22085,BBAABB
22086,BBBABB
22087,ABABBA
22088,BBBBBA
22089,BBBAAA
22090,BABAAB
22091,ABBBAA
22092,BABABA
22093,BBABBA
22094,ABAABB
22095,BBBAAA
22096,BABABA
22097,ABABBB
22098,BBBAAB
22099,ABBABA
22100,AABBAA
22101,AAAAAB
22102,ABABBB
22103,BBBAAA
22104,BAAABA
22105,AABABB
22106,BBBBBA
22107,AABAAB
22108,ABAABA
22109,ABBBAA
22110,ABAAAA
22111,AAAAAB
22112,ABAAAB
22113,BABABB
22114,BAAABB
22115,ABBABB
22116,BABAAB
22117,BABAAA
22118,BBBBBA
22119,BABBAB
22120,ABAABB
22121,ABBBAB
22122,ABBABA
22123,ABAABA
22124,AABBBA
22125,BBABAB
22126,BBBAAB
22127,BABAAA
22128,AAAABB
22129,ABABBB
22130,AAABBA
22131,AABBBA
22132,ABAABA
22133,ABABBB
22134,AAABBB
22135,BABBBA
22136,ABABAA
22137,AABAAA
22138,BBBABA
22139,BAABBB
22140,ABBABB
22141,BBABBA
22142,AABAAB
22143,ABBBBA
22144,ABBAAB
22145,AAAAAB
22146,AABBBB
22147,ABBBBB
22148,ABBABA
22149,BABBAB
22150,AAABAB
22151,AAAABB
22152,BBABBB
22153,AABABB
22154,BBBABA
22155,AAABAA
22156,BAAAAA
22157,AABBBB
22158,BBABAB
22159,AAAAAA
22160,BBAAAB
22161,BBBABB
22162,ABABAA
22163,ABBBBA
22164,BBBAAA
22165,ABBBBA
22166,BABAAA
22167,ABBBBA
22168,BAABAA
22169,AAABAB
22170,BAABAA
22171,BBABAA
22172,BBBABB
22173,BABABB
22174,BABAAA
22175,BBABAB
22176,ABBAAA
22177,AAAAAB
22178,AABBAA
22179,AABBAB
22180,AABBAB
22181,ABBBAB
22182,ABBBAA
22183,BABBAB
22184,BAABAB
22185,BABBAA
22186,BABABA
22187,ABAAAA
22188,BBAABA
22189,BBAABB
22190,AABAAB
22191,AAABAA
22192,BBBBBA
22193,BBBAAA
22194,BBAAAB
22195,ABAABA
22196,BABBBA
22197,BABABA
22198,AAAAAA
22199,ABAABA
22200,ABAABB
22201,ABBABB
22202,BABBAA
22203,AABBBB
22204,BABBBA
22205,BBBABA
22206,AABAAA
22207,ABBBBA
22208,AABBAA
22209,AABAAA
22210,AAAAAB
22211,AABBBA
22212,AABBBA
22213,BBABAB
22214,ABABAB
22215,BBAAAB
22216,BABBAA
22217,AABAAA
22218,BABBAA
22219,BBAAAA
22220,BABAAB
22221,ABBBBA
22222,BBABBB
22223,AABBBB
22224,AAABBB
22225,BBBABA
22226,BABBAB
22227,BBBAAB
22228,AABBBB
22229,AAABBA
22230,AAAABB
22231,BBAAAA
22232,AAABAB
22233,ABBABA
22234,ABABBA
22235,AAABBA
22236,ABABAB
22237,BABABA
22238,BABABA
22239,ABBBBA
22240,AABABA
22241,BAABBB
22242,BBAABB
22243,BBBAAB
22244,AAABBB
22245,ABAABA
22246,AABAAA
22247,AAABBA
22248,ABBBBA
22249,BABABB
22250,BAABBB
22251,AABBAB
22252,ABBAAA
22253,ABABBB
22254,ABAABA
22255,AAAAAA
22256,BAABAA
22257,AABBBB
22258,BBBBAA
22259,AAABAB
22260,ABBABB
22261,BBABBA
22262,BABAAA
22263,ABBBAA
22264,BBABBB
22265,ABABBB
22266,BAABBB
22267,AAABAA
22268,BBBAAA
22269,AAABBA
22270,AAAABB
22271,BBBBAA
22272,ABABAA
22273,BAABAA
22274,ABBBAB
22275,ABBBAB
22276,ABBBBB
22277,BAABAA
22278,BABAAA
22279,AAAABA
22280,BBAABA
22281,ABBBBB
22282,AABBBB
22283,ABAABA
22284,BAABAA
22285,BBBAAB
22286,BBAAAA
22287,AABABB
22288,BABABA
22289,ABABBA
22290,ABBBAA
22291,BBBBBA
22292,ABBABA
22293,BBBBAB
22294,BBBBAA
22295,BAABAA
22296,BBAAAB
22297,ABBAAB
22298,BBBAAB
22299,BBBBAA
22300,BAAAAB
22301,ABABAB
22302,ABBBAB
22303,BBBBBB
22304,ABABAA
22305,BBAAAB
22306,BABBAB
22307,BBAABB
22308,BBABAB
22309,BBABAB
22310,ABAABA
22311,ABBBAA
22312,AAAABB
22313,AABABA
22314,BBBAAB
22315,BBABAA
22316,BABABB
22317,AAAAAA
22318,BABBBA
22319,BBBABB
22320,AABAAA
22321,BAAABA
22322,ABBBBA
22323,BAABBA
22324,BBBAAA
22325,BABBBA
22326,BBBABB
22327,AABABA
22328,BABABA
22329,AAABAA
22330,AABABB
22331,BBAABA
22332,BBBBBA
22333,AABABB
22334,BBBBBA
22335,BAAAAA
22336,BBBBBA
22337,AABABB
22338,BBAABB
22339,ABBBBA
22340,BBABBB
22341,BABBAB
22342,BBBABB
22343,BBAAAA
22344,BABBBB
22345,BBAAAB
22346,BBBAAB
22347,ABABBA
22348,BBAAAA
22349,BBBBAB
22350,BAABBB
22351,BBAABA
22352,BBABAA
22353,AABBBB
22354,AABAAB
22355,BBBBBA
22356,BBABBB
22357,AABBBB
22358,BAABAB
22359,BBBBAB
22360,ABBBBB
22361,BAABBA
22362,AAABAB
22363,AAABBA
22364,AABABA
22365,ABAABA
22366,ABBABB
22367,BAABBB
22368,BABAAA
22369,BABAAA
22370,BABABA
22371,AABBAA
22372,BABBBB
22373,BAAAAA
22374,ABBBBB
22375,BBBBBB
22376,ABAABB
22377,BABBBA
22378,ABBABA
22379,ABBBAA
22380,ABBBAA
22381,AABBBB
22382,AABBAA
22383,BAAABB
22384,BBBABA
22385,ABBABB
22386,BAAAAA
22387,BBBABA
22388,AAABBA
22389,AAAAAB
22390,BBABBA
22391,AABBBA
22392,BBABBA
22393,BBBAAA
22394,BAABBB
22395,BAABBA
22396,AAABBA
22397,AAAAAB
22398,BBBBAB
22399,AABBAA
22400,BBABBA
22401,ABBBAA
22402,AABBAA
22403,ABAABB
22404,BBBAAA
22405,ABBABB
22406,BBABAA
22407,ABBBAA
22408,ABBAAA
22409,AAAAAB
22410,ABBAAB
22411,ABAABB
22412,AABBAA
22413,BAAAAA
22414,BBABAA
22415,BABBAA
22416,BBBBBA
22417,ABABBA
22418,ABBAAA
22419,BBBBBB
22420,ABBBAB
22421,BABBAA
22422,BAAABA
22423,AAABAA
22424,AABABA
22425,AAABBA
22426,BAAABB
22427,BABBBB
22428,BAABAA
22429,BBABAA
22430,BBABAA
22431,BBBAAA
22432,BAABAB
22433,ABBBAA
22434,ABBBBB
22435,AAAAAA
22436,BBBABB
22437,BBAAAA
22438,AAABBA
22439,AABAAB
22440,BBABAB
22441,BAABAB
22442,ABBABB
22443,ABBBAB
22444,ABAABB
22445,BABAAB
22446,ABBBBA
22447,ABABBA
22448,AABBBB
22449,ABBABB
22450,ABAAAB
22451,ABBABB
22452,AAAAAB
22453,BAABAA
22454,BAABAB
22455,AAAABB
22456,BBBBAA
22457,BBABBB
22458,ABBBBA
22459,BAABBB
22460,ABBABB
22461,BABAAA
22462,BBBAAB
22463,BAAABA
22464,BABBAA
22465,BAAABB
22466,BBAAAB
22467,BBBBBB
22468,ABAAAA
22469,AAABBA
22470,AABAAA
22471,BAAABB
22472,ABBBBB
22473,BAABBB
22474,BBAAAA
22475,BABABA
22476,AABBAB
22477,ABBBAB
22478,BBBAAB
22479,BAABAA
22480,ABAAAA
22481,AABBBA
22482,AAABBA
22483,BAABBB
22484,BABABA
22485,AAABBA
22486,ABABAA
22487,BAAAAA
22488,ABAAAB
22489,BABBBA
22490,BBAABB
22491,BABBBB
22492,AAABAB
22493,ABBABB
22494,BBAAAB
22495,BABBBA
22496,BAAABA
22497,ABABAB
22498,ABBAAB
22499,ABBBAA
22500,BBBBAA
22501,BBBBBB
22502,AABBBA
22503,BBBBBB
22504,ABBAAB
22505,BABBAB
22506,BAABBB
22507,ABAABB
22508,ABAABB
22509,BBAABB
22510,ABBBAA
22511,BBAABB
22512,BBBBBA
22513,AABBAA
22514,BBABAA
22515,AABABB
22516,ABBABA
22517,BAABBA
22518,BAABBB
22519,AAABBA
22520,BABBAB
